Location ID,Name,Rating,No of reviews,Default URL,Image URL,Description
695112,Au Petit Riche,4.0,1745,https://www.tripadvisor.com/Restaurant_Review-g187147-d695112-Reviews-Au_Petit_Riche-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/c1/73/7f/salle-principale.jpg?w={width}&h={height}&s=1,"Journey to the Paris of the Belle Epoque, in the golden age of the Grands Boulevards district, Au Petit Riche was created in 1854, as a nod to the great Café Riche of the Boulevard des Italiens. Rebuilt in 1880 after a fire that burned the entire street Le Peletier, Au Petit Riche began its second act under the impetus of a new owner, which gives it its refined decor and its soil: the Loire. Today, Au Petit Riche is the meeting place for businessmen and art collectors from Drouot."
695107,Au Moulin a Vent,4.5,322,https://www.tripadvisor.com/Restaurant_Review-g187147-d695107-Reviews-Au_Moulin_a_Vent-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/53/46/8b/beaujolais-nouveau-2021.jpg?w={width}&h={height}&s=1,
1991471,L'Annexe,4.5,899,https://www.tripadvisor.com/Restaurant_Review-g187147-d1991471-Reviews-L_Annexe-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/5b/9c/5d/cheesecake-revisite-aux.jpg?w={width}&h={height}&s=1,
1734998,La Terrasse du 7eme,4.0,1263,https://www.tripadvisor.com/Restaurant_Review-g187147-d1734998-Reviews-La_Terrasse_du_7eme-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/83/fe/d4/la-terrasse-du-7eme.jpg?w={width}&h={height}&s=1,
8703486,Le Radis Beurre,4.5,292,https://www.tripadvisor.com/Restaurant_Review-g187147-d8703486-Reviews-Le_Radis_Beurre-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/6e/81/b0/le-radis-beurre.jpg?w={width}&h={height}&s=1,
718173,Restaurant L'Homme Bleu,4.5,471,https://www.tripadvisor.com/Restaurant_Review-g187147-d718173-Reviews-Restaurant_L_Homme_Bleu-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/24/93/af/photo1jpg.jpg?w={width}&h={height}&s=1,
719159,Le Mesturet,4.0,1841,https://www.tripadvisor.com/Restaurant_Review-g187147-d719159-Reviews-Le_Mesturet-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/a5/c6/11/le-mesturet.jpg?w={width}&h={height}&s=1,"Le Mesturet is a classic Parisian bistro located in the heart of Paris between the Grand Boulevards and the Louvre Museum.Passionate about what they do, Alain Fontaine, the owner, and his chef, Pascal Brot, are the creative forces behind Le Mesturet’s traditional French cuisine. With the help of their energetic dining room and the kitchen teams they have created an exceptional restaurant where you can enjoy lunch and dinner.You will love our typical French dishes, home-made desserts, wine menu filled with discoveries and bistro atmosphere.We have two air-conditioned dining areas available for large groups, anniversaries and other events: there is our main dining room, decorated in a cosy “old Paris” style, which seats 86 as well as an additional dining room that seats 30. Welcome !"
2436630,Verjus,4.5,620,https://www.tripadvisor.com/Restaurant_Review-g187147-d2436630-Reviews-Verjus-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/03/2b/5a/36/verjus.jpg?w={width}&h={height}&s=1,
719401,Le Relais de l'Entrecote,4.0,2657,https://www.tripadvisor.com/Restaurant_Review-g187147-d719401-Reviews-Le_Relais_de_l_Entrecote-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/3e/ab/2c/photo1jpg.jpg?w={width}&h={height}&s=1,
719935,Terminus Nord,4.0,2329,https://www.tripadvisor.com/Restaurant_Review-g187147-d719935-Reviews-Terminus_Nord-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/f6/c8/c4/terrasse-du-restaurant.jpg?w={width}&h={height}&s=1,
787093,Tamarind,4.5,333,https://www.tripadvisor.com/Restaurant_Review-g187147-d787093-Reviews-Tamarind-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/0d/f6/e1/tamarind-an-enchanting.jpg?w={width}&h={height}&s=1,
719050,Le Bon Saint Pourcain,4.5,264,https://www.tripadvisor.com/Restaurant_Review-g187147-d719050-Reviews-Le_Bon_Saint_Pourcain-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/e3/55/94/zart-murb-kraftig-im.jpg?w={width}&h={height}&s=1,
719904,Sizin,4.5,364,https://www.tripadvisor.com/Restaurant_Review-g187147-d719904-Reviews-Sizin-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/ca/54/df/photo0jpg.jpg?w={width}&h={height}&s=1,
718156,L'Encrier by DO,4.5,424,https://www.tripadvisor.com/Restaurant_Review-g187147-d718156-Reviews-L_Encrier_by_DO-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/de/54/0b/clementine-rotie-au-miel.jpg?w={width}&h={height}&s=1,"With the change of ownership, from 23/11/2021, we invite you to discover the new atmosphere of the restaurant L'ENCRIER"
718732,La Table d'Aligre,4.5,592,https://www.tripadvisor.com/Restaurant_Review-g187147-d718732-Reviews-La_Table_d_Aligre-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/21/a4/95/la-table-d-aligre.jpg?w={width}&h={height}&s=1,
719217,Le Petit Vatel,4.5,249,https://www.tripadvisor.com/Restaurant_Review-g187147-d719217-Reviews-Le_Petit_Vatel-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/73/ee/b1/epaule-de-cochon-roti.jpg?w={width}&h={height}&s=1,
2621560,Au Coin des Gourmets,4.5,247,https://www.tripadvisor.com/Restaurant_Review-g187147-d2621560-Reviews-Au_Coin_des_Gourmets-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/1b/7c/12/photo0jpg.jpg?w={width}&h={height}&s=1,
790507,Chez Pierrot,4.5,314,https://www.tripadvisor.com/Restaurant_Review-g187147-d790507-Reviews-Chez_Pierrot-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/61/58/48/magret.jpg?w={width}&h={height}&s=1,
1018814,Fellini,4.5,342,https://www.tripadvisor.com/Restaurant_Review-g187147-d1018814-Reviews-Fellini-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/e2/2e/df/caption.jpg?w={width}&h={height}&s=1,
2719483,L'Apibo,4.5,510,https://www.tripadvisor.com/Restaurant_Review-g187147-d2719483-Reviews-L_Apibo-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a4/6c/68/restaurant-bistronomique.jpg?w={width}&h={height}&s=1,
7085708,Les Petites Bouchées,4.5,619,https://www.tripadvisor.com/Restaurant_Review-g187147-d7085708-Reviews-Les_Petites_Bouchees-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/c5/47/a8/selection-de-bouchees.jpg?w={width}&h={height}&s=1,
27491002,Le Jardin Saint Germain,5.0,61,https://www.tripadvisor.com/Restaurant_Review-g187147-d27491002-Reviews-Le_Jardin_Saint_Germain-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/f1/4e/74/caption.jpg?w={width}&h={height}&s=1,
13135452,Terra Mia,5.0,674,https://www.tripadvisor.com/Restaurant_Review-g187147-d13135452-Reviews-Terra_Mia-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/53/19/88/20171116-220239-largejpg.jpg?w={width}&h={height}&s=1,Gastronomy Of The Naples Cuisine
781421,Yo,4.5,475,https://www.tripadvisor.com/Restaurant_Review-g187147-d781421-Reviews-Yo-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/77/8a/1d/yo.jpg?w={width}&h={height}&s=1,
714987,Chez Nenesse,4.5,272,https://www.tripadvisor.com/Restaurant_Review-g187147-d714987-Reviews-Chez_Nenesse-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/4e/4f/c2/photo2jpg.jpg?w={width}&h={height}&s=1,
1808867,Desvouges,5.0,361,https://www.tripadvisor.com/Restaurant_Review-g187147-d1808867-Reviews-Desvouges-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/de/9e/d4/desvouges.jpg?w={width}&h={height}&s=1,
19096786,Moom Mam,4.5,910,https://www.tripadvisor.com/Restaurant_Review-g187147-d19096786-Reviews-Moom_Mam-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/09/13/4f/moom-mam.jpg?w={width}&h={height}&s=1,"Paris 9th, district of theaters and department stores, the Thai restaurant Moom Mam goes beyond traditional folklore to present Thai cuisine in a contemporary design setting. An invitation to the Thai art of living with an elegant atmosphere during the day, hushed and subdued in the evening. In the kitchen, the Thai team brings out the generosity and simplicity of the country. On the menu, a selection of cold or hot tapas to share, the classic Pad Thai, Tiger's Tear and traditional kebabs and at noon a concentrated “lunch formula” of Thai cuisine. Special feature of the house every Sunday: Brunch according to Moom Mam or the art of Thai tasting with family or friends."
2307300,Le Baudelaire,4.5,471,https://www.tripadvisor.com/Restaurant_Review-g187147-d2307300-Reviews-Le_Baudelaire-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/a7/0f/40/restaurant-le-baudelaire.jpg?w={width}&h={height}&s=1,
5893061,La Scarpetta,4.5,200,https://www.tripadvisor.com/Restaurant_Review-g187147-d5893061-Reviews-La_Scarpetta-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/06/01/12/la-scarpetta.jpg?w={width}&h={height}&s=1,
3464234,Ristorante Italiano 0039,4.5,1025,https://www.tripadvisor.com/Restaurant_Review-g187147-d3464234-Reviews-Ristorante_Italiano_0039-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/d8/e4/b5/ristorante-0039.jpg?w={width}&h={height}&s=1,
8567914,Chez Leveque,4.5,146,https://www.tripadvisor.com/Restaurant_Review-g187147-d8567914-Reviews-Chez_Leveque-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/7a/0d/60/chez-leveque.jpg?w={width}&h={height}&s=1,
24142615,Maison Cluny,5.0,402,https://www.tripadvisor.com/Restaurant_Review-g187147-d24142615-Reviews-Maison_Cluny-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/05/71/a7/caption.jpg?w={width}&h={height}&s=1,
7139067,L'Acolyte de L'Insolite,4.5,409,https://www.tripadvisor.com/Restaurant_Review-g187147-d7139067-Reviews-L_Acolyte_de_L_Insolite-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/f1/7a/5b/millefeuille-aux-fruits.jpg?w={width}&h={height}&s=1,
7322715,Le Saigon d'Antan,4.5,256,https://www.tripadvisor.com/Restaurant_Review-g187147-d7322715-Reviews-Le_Saigon_d_Antan-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/5f/ca/b7/le-saigon-d-antan.jpg?w={width}&h={height}&s=1,"The Saigon d'Antan is a traditional Vietnamese Restaurant, offering in house speciality like Bo Bun, Pho Soupe, Banh Cuon, Banh Xeo, grilled beef lemongrass skewers and other fish specialities. Menus are priced from 11.5€ to 15.5€ at lunch or diner. Fresh Mango and sticky rice and tapioca with coconut milk deserts are a home made. The Saigon d'Antan is open 7 days a week. Stop by and have a good meal at Saigon d'Antan !"
13167722,Au Coup De Torchon,4.5,324,https://www.tripadvisor.com/Restaurant_Review-g187147-d13167722-Reviews-Au_Coup_De_Torchon-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/43/5e/19/salle-du-restaurant.jpg?w={width}&h={height}&s=1,
719175,New Balal,4.5,439,https://www.tripadvisor.com/Restaurant_Review-g187147-d719175-Reviews-New_Balal-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/a5/24/68/img-20180415-140802-largejpg.jpg?w={width}&h={height}&s=1,
719095,Le Coupe Gorge,4.5,570,https://www.tripadvisor.com/Restaurant_Review-g187147-d719095-Reviews-Le_Coupe_Gorge-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/6b/82/0a/photo4jpg.jpg?w={width}&h={height}&s=1,"Founded in 1895 and located just a few steps from Hotel de Ville and Le Marais, Le Coupe Gorge offers a traditional warm and friendly atmosphere in an old Parisian establishment. Julien Stefanizzi, the chef and recent master of this restaurant made his debut in Paris at ""Petit Colombier"", and ""Apicius"", with the Chef Jean-Pierre Vigato (twice starred with his restaurant). Passionnate of traditional French cooking, Chef Julien Stefanizzi strongly believes and supports homemade food concept prepared with fresh ingredients. You can also enjoy his special homemade nougat. Le Coupe Gorge is also a catering service, the privatization of its floor for 45 people and exhibit location."
813442,Le Louvre Ripaille,4.5,355,https://www.tripadvisor.com/Restaurant_Review-g187147-d813442-Reviews-Le_Louvre_Ripaille-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/9b/c4/25/facade-du-restaurant.jpg?w={width}&h={height}&s=1,Wine Bar - Restaurant - Bar - Room Of Receptions
719454,TournBride,4.5,260,https://www.tripadvisor.com/Restaurant_Review-g187147-d719454-Reviews-TournBride-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/77/df/90/en-soleil.jpg?w={width}&h={height}&s=1,"Traditional French bistro in charming Latin quarter. Enjoy our delicious food made on the premises, and watch the world go past on lively Rue Mouffetard."
719399,Le Refuge du Passe,4.5,287,https://www.tripadvisor.com/Restaurant_Review-g187147-d719399-Reviews-Le_Refuge_du_Passe-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/f2/c2/22/banquet.jpg?w={width}&h={height}&s=1,"In a setting of the roaring twenties, Chief Alexander offers traditional French cuisine, specialties of renowned among which the famous Ham with mushrooms and the inescapable Braised beef cooked in Gaillac red Wine will delight you and your guests. Film posters of the 50s, photographs of the great French actors and singers (De Funes, Piaf etc.), and retro but elegant musical atmosphere, contribute to the nostalgia of this unique place in Paris. Dishes are served in cups and pans, and the menu deals with local and seasonal products. Finally, located right in front of the Scipion Garden, not far from Boulevard Saint Marcel, Le Refuge du Passé restaurant remains in quiet and particularly peaceful surroundings. Easy parking in the neighborhood! Bon appétit!"
1035657,La Capannina,4.5,381,https://www.tripadvisor.com/Restaurant_Review-g187147-d1035657-Reviews-La_Capannina-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/2d/be/c6/la-capannina.jpg?w={width}&h={height}&s=1,
2493773,Les Saisons,4.5,206,https://www.tripadvisor.com/Restaurant_Review-g187147-d2493773-Reviews-Les_Saisons-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/d7/95/19/la-facade-du-restaurant.jpg?w={width}&h={height}&s=1,
5496496,La Robe de la Girafe,4.5,454,https://www.tripadvisor.com/Restaurant_Review-g187147-d5496496-Reviews-La_Robe_de_la_Girafe-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1e/03/15/d7/ambiance-chaude-et-deco.jpg?w={width}&h={height}&s=1,
6784007,Mouffetard Saigon's,4.5,270,https://www.tripadvisor.com/Restaurant_Review-g187147-d6784007-Reviews-Mouffetard_Saigon_s-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/ac/f8/dc/photo3jpg.jpg?w={width}&h={height}&s=1,
8755526,Le Potager de Charlotte,4.5,416,https://www.tripadvisor.com/Restaurant_Review-g187147-d8755526-Reviews-Le_Potager_de_Charlotte-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/6a/9a/18/avocat-facon-oeuf-dur.jpg?w={width}&h={height}&s=1,"« Le Potager de Charlotte » was created by two brothers, sons of an innkeeper. Both brothers are passionate about health, the environment, and animal rights. « At Le Potager de Charlotte, we aim to demonstrate the richness and delicacy of plant based cuisine made from fresh, local, seasonal and organic produce. »"
695093,Au Bascou,4.5,383,https://www.tripadvisor.com/Restaurant_Review-g187147-d695093-Reviews-Au_Bascou-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/a1/f0/c6/photo1jpg.jpg?w={width}&h={height}&s=1,
1989867,Lilane,4.5,362,https://www.tripadvisor.com/Restaurant_Review-g187147-d1989867-Reviews-Lilane-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/67/f6/1c/salle-du-restaurant.jpg?w={width}&h={height}&s=1,
2081941,Qui Plume La Lune,4.5,534,https://www.tripadvisor.com/Restaurant_Review-g187147-d2081941-Reviews-Qui_Plume_La_Lune-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/02/ee/73/32/qui-plume-la-lune.jpg?w={width}&h={height}&s=1,
2092811,"Clémentine, Terrasse du Quartier Bourse",4.5,345,https://www.tripadvisor.com/Restaurant_Review-g187147-d2092811-Reviews-Clementine_Terrasse_du_Quartier_Bourse-Paris_Ile_de_France.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/9c/4b/d5/restaurant-clementine.jpg?w={width}&h={height}&s=1,
